lon lat veast_eu vnorth_eu vup_itrf14 seast snorth sup covassumed0 covassumed0 covassumed0 sta
9.72490 44.23639 -0.02234 0.31631 -0.13556 0.97954 0.96750 0.93600 0 0 0 bru0
13.69733 42.65731 1.20318 3.45905 -0.69825 0.94837 1.23116 2.25358 0 0 0 tera
12.22173 45.67982 -0.25534 1.86072 -0.38599 0.80968 0.85645 0.71201 0 0 0 tre9
88.86537 29.24890 12.23223 23.36509 0.30863 1.15430 1.30174 0.83416 0 0 0 ｘｚｒｋ
23.60279 38.46570 -13.74755 -23.21508 0.42717 1.06594 1.01173 1.40724 0 0 0 halk
22.61786 37.97231 -16.40230 -26.81984 0.52362 1.05000 1.07279 2.13321 0 0 0 kryo
23.26833 41.55114 0.13473 -3.51119 0.37116 0.92171 0.93831 1.15650 0 0 0 sand
22.07274 38.36539 -16.01476 -14.97238 -1.77736 1.04147 1.19145 1.15151 0 0 0 triz
98.18806 39.84070 2.41187 2.62497 0.09596 0.76208 0.71812 1.74562 0 0 0 g136
4.66925 45.24115 0.26837 -0.06787 0.12914 1.07941 1.09448 1.17093 0 0 0 anay
7.76079 48.57874 -0.09678 -0.25833 -0.22639 1.08292 1.08470 1.14639 0 0 0 eost
12.45014 43.93371 1.43206 3.47254 0.90157 1.00295 0.99339 1.19421 0 0 0 rsmn
11.18429 44.63770 1.11015 2.65008 -5.60260 1.03959 1.18835 1.60990 0 0 0 sgip
12.00301 42.95214 -1.00699 1.76387 0.81751 1.11891 1.02078 1.07340 0 0 0 cipv
13.62420 45.94311 -0.75006 2.34294 -0.19341 0.94968 0.97294 1.30322 0 0 0 gori
8.56720 40.72130 -0.39151 0.42952 0.48401 1.02304 0.95121 1.35538 0 0 0 saef
20.58518 38.61900 -3.62544 -7.10624 -0.99192 1.11983 1.53061 1.57808 0 0 0 pont
94.35542 38.80865 6.13136 5.67485 1.37964 1.08874 0.62734 0.74597 0 0 0 g167
9.10035 40.90647 -0.29142 0.41179 -0.24480 1.08406 1.06201 0.99097 0 0 0 gtem
102.88696 36.32693 9.00825 2.73479 0.65239 0.87031 0.74879 0.63819 0 0 0 g093
103.15667 36.89392 9.07257 1.74377 -0.13037 0.97505 0.81472 2.01148 0 0 0 g079
12.37410 51.35398 -0.28417 -0.21841 -0.05411 0.93877 0.95097 0.97030 0 0 0 leij
9.52105 39.13992 -0.11452 0.42663 -1.66794 1.16714 1.13957 1.45028 0 0 0 gvil
101.48181 33.42930 12.64076 1.04145 1.68758 0.87992 1.13411 1.39573 0 0 0 h027
101.70590 32.90222 12.26718 0.13894 -0.15856 1.37094 1.03284 0.81813 0 0 0 h028
105.24564 36.65577 7.31821 -1.05327 0.56779 0.94027 0.79411 0.76704 0 0 0 g011
102.56506 39.12650 2.74490 0.51631 0.56844 0.78084 0.67967 0.43088 0 0 0 g049
101.35258 38.15647 4.45490 1.79358 -0.30245 0.72762 0.69173 0.64913 0 0 0 g055
102.88656 38.41888 3.68919 0.76493 0.64139 0.70256 0.70047 0.56617 0 0 0 g056
102.15073 38.43017 4.21796 1.76798 -0.38557 0.75975 0.71094 0.69093 0 0 0 g057
101.74375 38.30148 4.30348 1.57219 0.38924 0.82005 0.75069 1.06648 0 0 0 g058
102.10815 38.28039 3.88391 1.02022 -0.74088 0.82727 0.70761 2.02275 0 0 0 g060
102.64449 37.78128 4.68423 1.36470 0.39460 0.79002 0.69801 0.66390 0 0 0 g063
102.31693 37.95810 4.69535 1.40247 0.00957 0.72722 0.70312 0.84023 0 0 0 g064
102.97879 37.14817 7.89151 1.71566 0.47615 0.81572 0.68213 0.84944 0 0 0 g073
104.15710 35.88270 8.01200 0.77144 -0.37562 0.99503 0.77280 2.03103 0 0 0 g104
102.78734 35.87509 8.99579 2.12832 1.07136 1.07957 0.74965 1.44086 0 0 0 g105
102.81244 35.26256 8.58681 1.96444 -0.14471 1.14099 0.71102 1.25673 0 0 0 g113
102.31826 38.70475 3.18820 0.72904 0.55889 0.77426 0.69373 0.51725 0 0 0 g134
101.14188 38.92854 2.74350 1.45224 -0.20678 0.86833 0.73996 1.36233 0 0 0 g141
105.37900 35.14100 6.16901 -2.14453 1.00000 1.10837 1.03043 0.36184 0 0 0 g029
12.57781 43.35012 0.17933 2.56653 -0.10988 1.11355 1.04897 1.43720 0 0 0 gub2
101.61293 34.71632 9.92268 3.58601 0.69461 1.05593 0.70647 0.95632 0 0 0 j001
115.89248 39.60861 3.65933 -1.18630 1.99778 1.05189 0.96908 0.91740 0 0 0 bjfs
78.01347 30.32905 4.65517 33.13793 1.68578 1.26681 1.61425 1.49360 0 0 0 wih2
81.20069 29.47417 4.48651 26.74508 2.62501 1.79495 1.01133 1.96616 0 0 0 byna
74.75109 42.99850 -1.23220 0.94383 0.36174 0.87086 0.65332 0.75740 0 0 0 chum
